STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT22
USW00023271,"SACRAMENTO 5 ESE, CA US",2/17/2022,0,0,68,43,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",2/18/2022,0,0,70,42,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",2/19/2022,0,0,73,42,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",2/20/2022,0,0,64,45,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",2/21/2022,0,0,60,40,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",2/22/2022,0,0,56,38,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",2/23/2022,0,0,55,33,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",2/24/2022,0,0,60,32,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",2/25/2022,0,0,61,33,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",2/26/2022,0,0,61,36,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",2/27/2022,0,0,71,43,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",2/28/2022,0,0,75,43,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/1/2022,0,0,78,48,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/2/2022,0,0,76,49,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/3/2022,0,0,68,47,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/4/2022,0,0,66,46,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/5/2022,0,0,55,40,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/6/2022,0,0,63,35,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/7/2022,0,0,70,42,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/8/2022,0,0,73,43,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/9/2022,0,0,72,43,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/10/2022,0,0,68,46,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/11/2022,0,0,72,38,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/12/2022,0,0,74,44,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/13/2022,0,0,68,52,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/14/2022,0,0,73,44,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/15/2022,0.34,0,72,53,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/16/2022,0,0,73,48,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/17/2022,0,0,74,49,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/18/2022,0,0,76,45,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/19/2022,0,0,62,51,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/20/2022,0,0,71,46,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/21/2022,0,0,81,45,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/22/2022,0,0,82,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/23/2022,0,0,83,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/24/2022,0,0,86,52,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/25/2022,0,0,81,49,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/26/2022,0,0,81,50,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/27/2022,0.1,0,72,52,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/28/2022,0.5,0,60,49,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/29/2022,0,0,72,45,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/30/2022,0,0,63,50,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",3/31/2022,0,0,73,48,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/1/2022,0,0,80,47,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/2/2022,0,0,81,50,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/3/2022,0,0,83,48,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/4/2022,0,0,75,49,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/5/2022,0,0,76,49,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/6/2022,0,0,87,49,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/7/2022,0,0,90,54,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/8/2022,0,0,92,57,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/9/2022,0,0,77,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/10/2022,0,0,75,51,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/11/2022,0.04,0,65,47,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/12/2022,0,0,65,39,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/13/2022,0,0,64,41,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/14/2022,0.27,0,57,48,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/15/2022,0,0,72,49,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/16/2022,0.21,0,70,50,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/17/2022,0,0,74,43,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/18/2022,0,0,75,43,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/19/2022,0.11,0,69,50,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/20/2022,0.05,0,73,47,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/21/2022,0.17,0,65,50,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/22/2022,0.11,0,69,46,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/23/2022,0,0,79,46,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/24/2022,0,0,82,48,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/25/2022,0,0,83,52,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/26/2022,0,0,79,53,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/27/2022,0,0,77,48,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/28/2022,0,0,73,47,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/29/2022,0,0,81,49,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",4/30/2022,0,0,82,50,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/1/2022,0,,84,48,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/2/2022,0,,76,51,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/3/2022,0,,83,54,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/4/2022,0,0,90,53,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/5/2022,0,0,77,54,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/6/2022,0,0,78,55,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/7/2022,0,0,77,51,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/8/2022,0,0,67,48,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/9/2022,0,0,65,44,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/10/2022,0.06,,66,43,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/11/2022,0,,74,42,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/12/2022,0,,74,47,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/13/2022,0,0,84,48,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/14/2022,0,0,92,56,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/15/2022,0,0,91,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/16/2022,0,0,84,54,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/17/2022,0,0,93,54,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/18/2022,0,,99,56,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/19/2022,0,,91,68,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/20/2022,0,0,83,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/21/2022,0,0,89,55,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/22/2022,0,0,91,57,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/23/2022,0,0,95,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/24/2022,0,0,99,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/25/2022,0,0,103,66,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/26/2022,0,,79,57,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/27/2022,0,,79,56,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/28/2022,0,,80,56,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/29/2022,0,0,82,55,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/30/2022,0,,83,54,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",5/31/2022,,,,,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/1/2022,0,0,95,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/2/2022,0,0,88,63,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/3/2022,0,0,85,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/4/2022,0.01,0,81,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/5/2022,0.15,0,82,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/6/2022,0,0,90,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/7/2022,0,0,94,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/8/2022,0,0,92,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/9/2022,0,0,100,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/10/2022,0,0,104,67,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/11/2022,0,0,100,67,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/12/2022,0,0,85,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/13/2022,0,0,84,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/14/2022,0,0,92,63,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/15/2022,0,0,97,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/16/2022,0,0,88,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/17/2022,0,0,75,55,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/18/2022,0,0,81,52,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/19/2022,0,0,88,55,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/20/2022,0,0,95,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/21/2022,0,0,104,65,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/22/2022,0,0,100,70,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/23/2022,0,0,102,75,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/24/2022,0,0,103,69,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/25/2022,0,0,103,66,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/26/2022,0,0,103,63,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/27/2022,0,0,104,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/28/2022,0,0,101,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/29/2022,0,0,94,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",6/30/2022,0,0,87,56,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/1/2022,0,0,90,56,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/2/2022,0,0,80,55,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/3/2022,0,0,79,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/4/2022,0,0,88,55,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/5/2022,0,0,88,64,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/6/2022,0,0,84,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/7/2022,0,0,91,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/8/2022,0,0,97,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/9/2022,0,0,94,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/10/2022,0,0,103,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/11/2022,0,0,105,71,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/12/2022,0,0,97,64,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/13/2022,0,0,94,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/14/2022,0,0,99,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/15/2022,0,0,100,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/16/2022,0,0,106,64,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/17/2022,0,0,104,67,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/18/2022,0,0,102,69,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/19/2022,0,0,101,67,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/20/2022,0,0,103,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/21/2022,0,0,99,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/22/2022,0,0,99,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/23/2022,0,0,101,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/24/2022,0,0,101,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/25/2022,0,0,94,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/26/2022,0,0,96,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/27/2022,0,0,97,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/28/2022,0,0,97,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/29/2022,0,0,97,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/30/2022,0,0,92,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",7/31/2022,0,0,87,64,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/1/2022,0,0,85,65,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/2/2022,0,0,103,69,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/3/2022,0,0,103,68,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/4/2022,0,0,101,71,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/5/2022,0,0,88,64,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/6/2022,0,0,91,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/7/2022,0,0,94,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/8/2022,0,0,94,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/9/2022,0,0,91,64,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/10/2022,0,0,93,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/11/2022,0,0,96,63,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/12/2022,0,0,96,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/13/2022,0,0,100,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/14/2022,0,0,102,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/15/2022,0,0,104,66,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/16/2022,0,0,108,66,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/17/2022,0,0,94,73,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/18/2022,0,0,104,68,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/19/2022,0,0,101,63,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/20/2022,0,0,106,65,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/21/2022,0,0,94,63,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/22/2022,0,0,99,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/23/2022,0,0,103,66,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/24/2022,0,0,100,67,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/25/2022,0,0,93,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/26/2022,0,0,98,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/27/2022,0,0,92,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/28/2022,0,0,93,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/29/2022,0,0,98,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/30/2022,0,0,97,63,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",8/31/2022,0,0,102,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/1/2022,0,0,107,63,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/2/2022,0,0,105,69,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/3/2022,0,0,103,66,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/4/2022,0,0,106,66,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/5/2022,0,0,113,72,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/6/2022,0,0,116,77,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/7/2022,0,0,109,80,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/8/2022,0,0,113,73,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/9/2022,0,0,107,74,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/10/2022,0,0,89,71,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/11/2022,0,0,94,69,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/12/2022,0,0,95,68,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/13/2022,0,0,83,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/14/2022,0,0,82,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/15/2022,0,0,80,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/16/2022,0,0,86,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/17/2022,0,0,80,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/18/2022,0.05,0,77,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/19/2022,0.37,0,76,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/20/2022,0,0,78,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/21/2022,0.07,0,79,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/22/2022,0,0,82,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/23/2022,0,0,89,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/24/2022,0,0,95,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/25/2022,0,0,96,62,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/26/2022,0,0,95,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/27/2022,0,0,86,56,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/28/2022,0,0,89,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/29/2022,0,0,88,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",9/30/2022,0,0,91,57,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/1/2022,0,0,88,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/2/2022,0,0,84,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/3/2022,0,0,88,57,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/4/2022,0,0,89,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/5/2022,0,0,91,60,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/6/2022,0,0,94,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/7/2022,0,0,95,59,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/8/2022,0,0,95,61,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/9/2022,0,0,91,57,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/10/2022,0,0,93,57,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/11/2022,0,0,90,58,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/12/2022,0,0,86,56,,,,,,,,,,,,,,,,,
USW00023271,"SACRAMENTO 5 ESE, CA US",10/13/2022,0,0,84,54,,,,,,,,,,,,,,,,,
