"state_abb","STATION","NAME","DATE","PRCP","SNOW","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22","State","Demand Loss (MW)","Date of Restoration","Event Type","Region"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-02,0,0,75,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-03,0,0,81,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-04,0,0,76,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-05,0,0,82,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-06,0,0,85,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-07,0,0,78,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-08,0,0,81,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",483,2008-05-08,"Load Shedding","West"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-09,0,0,81,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-10,0,0,84,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-11,0,0,81,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-12,0,0,78,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-13,0,0,87,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-14,0,0,91,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-15,0,0,97,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-16,0,0,101,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-17,0,0,102,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-18,0,0,99,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-19,0,0,94,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-20,0,0,84,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-21,0,0,78,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-22,0,0,77,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-23,0,0,76,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-24,0.04,0,62,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-25,0,0,74,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-26,0,0,71,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-27,0,0,75,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-28,0,0,73,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-29,0,0,75,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-30,0,0,81,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-05-31,0,0,77,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-01,0,0,81,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-02,0,0,84,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-03,0,0,82,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-04,0,0,78,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-05,0,0,86,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-06,0,0,82,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-07,0,0,84,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-08,0,0,91,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-09,0,0,97,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-10,0,0,84,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-11,0,0,86,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-12,0,0,93,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-13,0,0,99,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-14,0,0,91,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-15,0,0,91,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-16,0,0,88,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-17,0,0,96,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-18,0,0,96,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-19,0,0,95,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-20,0,0,102,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-21,0,0,103,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",3,2008-06-21,"Weather","West"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-22,0,0,92,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-23,0,0,89,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-24,0,0,91,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-25,0,0,88,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-26,0,0,89,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-27,0,0,92,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-28,0,0,88,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-29,0,0,91,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-06-30,0,0,88,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-01,0,0,90,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",160,2008-07-01,"Unit Tripped","West"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-02,0,0,92,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",327,2008-07-03,"Brush Fire/Lines Loss/Transmission Emergency Declared","West"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-03,0,0,92,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-04,0,0,84,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-05,0,0,94,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-06,0,0,99,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-07,0,0,103,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-08,0,0,106,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-09,0,0,107,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-10,0,0,98,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",240,2008-07-10,"Unit Tripped","West"
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-11,0,0,87,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-12,0,0,90,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-13,0,0,97,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-14,0,0,91,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-15,0,0,86,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-16,0,0,92,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-17,0,0,92,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-18,0,0,97,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-19,0,0,95,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-20,0,0,82,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-21,0,0,81,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-22,0,0,92,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-23,0,0,96,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-24,0,0,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-25,0,0,97,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-26,0,0,100,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-27,0,0,89,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-28,0,0,88,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-29,0,0,89,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-30,0,0,93,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-07-31,0,0,93,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-01,0,0,94,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-02,0,0,97,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-03,0,0,92,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-04,0,0,93,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-05,0,0,91,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-06,0,0,97,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-07,0,0,92,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-08,0,0,86,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-09,0,0,88,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-10,0,0,94,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-11,0,0,99,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-12,0,0,99,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-13,0,0,103,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-14,0,0,103,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-15,0,0,103,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-16,0,0,93,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-17,0,0,86,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-18,0,0,79,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-19,0,0,84,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-20,0,0,91,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-21,0,0,90,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-22,0,0,95,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-23,0,0,94,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-24,0,0,98,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-25,0,0,95,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-26,0,0,94,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-27,0,0,100,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-28,0,0,101,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-29,0,0,105,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-30,0,0,94,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-08-31,0,0,83,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-09-01,0,0,86,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-09-02,0,0,93,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
"CA","USW00023271","SACRAMENTO 5 ESE, CA US",2008-09-03,0,0,97,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA
